question,answer,solution
정사면체 밖의 한 점에서 정사면체의 변 중 몇 개의 변을 가장 많이 볼 수 있는지 구하시오. (정사면체 밖의 점 $P$에서 정사면체의 변 $AB$를 볼 수 있다는 것은 변 $AB$와 비퇴화 삼각형 $PAB$의 교집합이 정확히 정사면체의 변 $AB$라는 것을 의미한다.),9,"



"
"Let $\{ z_n \}_{n \ge 1}$ be a sequence of complex numbers, whose odd terms are real, even terms are purely imaginary, and for every positive integer $k$, $|z_k z_{k+1}|=2^k$. Denote $f_n=|z_1+z_2+\cdots+z_n|,$ for $n=1,2,\cdots$  
(1) Find the minimum of $f_{2020}$.  
(2) Find the minimum of $f_{2020} \cdot f_{2021}.",2,"



"
"평면 위의 12개의 점 $P_1, P_2, \ldots, P_{12}$(겹칠 수 있음)에 대해, 그들 중 어떤 두 점 사이의 거리가 1을 넘지 않는다면, $\sum_{1\le i<j\le 12} |P_iP_j|^2\le \lambda$가 되는 가장 작은 양수 $\lambda$를 구하시오.",48,"




"
"땅 위에 새가 $10$마리 있습니다. 이들 중 임의의 $5$마리를 선택했을 때, 그 중 적어도 $4$마리가 원 위에 있는 조건을 만족할 때, 가장 많은 새가 있는 원 위의 최소 가능한 새의 수를 구하세요.",9,"



"
" $101$명이 원탁에 둘러앉아 있고 각 사람에게 $1, 2, \ldots, 101$장의 카드가 각각 주어졌습니다. 어떤 사람이 자신의 옆에 있는 사람 중 한 명에게 카드 하나를 넘겨주는 행위를 전이라고 합니다. 각 사람이 동일한 수의 카드를 가지도록 할 수 있는 최소의 양수 $k$를 찾으시오. ",42925,"user
$\boxed{5}$"
"100개의 꼭짓점을 가진 단순 그래프 $G$가 있을 때, 각 꼭짓점 $u$에 대해 $N(u)$에 속하는 이웃 꼭짓점 $v$가 존재하며, $N(u) \cap N(v) = \emptyset$가 되는 경우에 $G$에서 가능한 최대 간선의 수를 찾으세요. 여기서 $N(.)$은 이웃을 나타냅니다.",3822,"





"
" $a_i, b_i, c_i, i=1,2,\cdots ,n$, 이 0부터 1 사이의 $3n$개의 실수라고 가정하자. 다음과 같이 정의하자: $$S=\left \{ \left ( i,j,k \right ) |\, a_i+b_j+c_k<1 \right \}, \; \; T=\left \{ \left ( i,j,k \right ) |\, a_i+b_j+c_k>2 \right \}.$$ 이제 $\left | S \right |\ge 2018,\, \left | T \right |\ge 2018$임을 알고 있다. 가능한 $n$의 최솟값을 찾아라.",18,"

一步法: $n=3$.

二步法: $n=4$.

三步法: $n=5$"
"$S$는 $\{ 1, 2, \cdots, 108 \}$의 공집합이 아닌 부분집합으로, 다음 조건을 만족한다:

(1) $a,b \in S$인 두 수에 대해(같지 않을 수도 있음), $c \in S$가 존재하여 $\gcd(a,c)=\gcd(b,c)=1$을 만족한다.

(2) $a,b \in S$인 두 수에 대해(같지 않을 수도 있음), $c' \in S$, $c' \neq a$, $c' \neq b$가 존재하여 $\gcd(a, c') > 1$, $\gcd(b,c') >1$을 만족한다.

$|S|$의 가능한 최대값을 구하시오.",79,"



"
" $\{1, 2, \ldots, 50\}$의 모든 $K$-원소 부분집합에서 두 개의 서로 다른 원소 $a, b$가 존재하여 $a+b$가 $ab$를 나누도록 하는 가장 작은 양의 정수 $K$를 구하라. ",26,"



"
"$70 \times 70$ 표의 여러 셀을 빨간색으로 칠할 수 있게 하는 가장 큰 양의 정수 $m$을 찾으시오. 다음 조건을 만족해야 합니다:
- 두 행이 같은 수의 빨간 셀을 가지고 있고, 두 열도 같은 수의 빨간 셀을 가지고 있는 두 빨간 셀은 없다.
- 정확히 $m$개의 빨간 셀이 있는 두 행이 있다.",32,"



"
평면에 임의의 7개의 점이 있습니다. 가능한 모든 4개의 동주점들을 지나는 원을 그립니다. 그릴 수 있는 원의 최대 개수를 구하세요.,7,"



"
"양의 정수 $M$에 대해 정수 $a$, $b$, $c$, $d$가 다음을 만족하는 경우:
\[ M \leq a < b \leq c < d \leq M+49, \qquad ad=bc \]
$M$을 GOOD 숫자라고 하고, 그렇지 않으면 $M$을 BAD 숫자라고 합니다. 가장 큰 GOOD 숫자와 가장 작은 BAD 숫자를 찾으세요.",576,"



"
 $|3^a - 2^b|$의 형태로 나타낼 수 없는 가장 작은 소수 $p$를 찾으세요. 여기서 $a$와 $b$는 음이 아닌 정수입니다. ,41,"user
$2^x - 3^y$의 형태로 나타낼 수 있는 가장 큰 소수 $p$를 찾으세요. 여기서 $x$와 $y$는 정수입니다."
"양의 정수 $n$이 모든 $k=1,2,\ldots, 9$에 대해 
\[\left\{\frac{n}{10^k}\right\} > \frac{n}{10^{10}} \]
를 만족하면 [i]interesting[/i] 수라고 합니다. 
interesting 수의 개수를 구하세요.",999989991,"user
$\boxed{8}$"
"양수 $\lambda$ 중에서 가장 작은 값을 구하여라. 복소수 $z_1, z_2, z_3 \in \{z \in \mathbb{C} \mid |z| < 1\}$에 대해, 만약 $z_1 + z_2 + z_3 = 0$이면, 다음이 성립해야 한다: $$\left|z_1 z_2 + z_2 z_3 + z_3 z_1\right|^2 + \left|z_1 z_2 z_3\right|^2 < \lambda.$$ ",1,"user
$\boxed{2}$"
"수열 $(a_n),(b_n)$을 다음과 같이 정의한다:
\begin{align*}
& a_n, b_n > 0, \forall n\in\mathbb{N_+} \\ 
& a_{n+1} = a_n - \frac{1}{1+\sum_{i=1}^n\frac{1}{a_i}} \\ 
& b_{n+1} = b_n + \frac{1}{1+\sum_{i=1}^n\frac{1}{b_i}}
\end{align*}
1) 만약 $a_{100}b_{100} = a_{101}b_{101}$ 이면, $a_1-b_1$의 값을 구하시오.
2) $a_{100} = b_{99}$ 이면, $a_{100}+b_{100}$과 $a_{101}+b_{101}$ 중 더 큰 값을 구하시오.",199,"



"
"16명의 학생이 대회에 참가했습니다. 모든 문제는 객관식이며, 각 문제는 네 개의 선택지가 있습니다. 두 학생이 공통된 답을 최대 하나만 가질 때, 문제의 최대 개수를 구하세요.",5,"



"
"양의 정수 $k, m, n$에 대해 $1 \leq k \leq m \leq n$일 때, 다음을 평가하시오:

\[\sum^{n}_{i=0} \frac{(-1)^i}{n+k+i} \cdot \frac{(m+n+i)!}{i!(n-i)!(m+i)!}.\]",0,"



"
" $\angle XOY = \frac{\pi}{2}$이고, $P$는 $\angle XOY$의 내부에 있는 점입니다. $OP = 1$, $\angle XOP = \frac{\pi}{6}$입니다. $P$를 지나는 선이 Ray $OX$와 $OY$를 각각 $M$과 $N$에서 교차합니다. $OM + ON - MN$의 최대값을 구하세요.",2,"



"
"A_1,A_2,\cdots ,A_n \subseteq \left \{ 1,2,\cdots ,2018 \right \}이고 $\left | A_i \right |=2$ ($i=1,2,\cdots ,n$)라고 하자. 다음을 만족하는 $$A_i + A_j, \; 1 \le i \le j \le n ,$$들이 서로 서로 다른 값을 가지게끔 하였다. 여기서 $A + B = \left \{ a+b|a\in A,\,b\in B \right \}$이다. $n$의 최댓값을 구하시오.",4033,"



"
" $P_1P_2\ldots P_{24}$가 원 $\omega$에 내접한 정24각형이고, 원의 둘레는 24입니다. 이 24개의 정점 중에서 8개의 서로 다른 정점을 선택하여, 선택된 어떤 두 정점 사이의 호의 길이가 3 또는 8이 되지 않도록 하는 방법의 수를 구하세요. ",258,"



"
"다음 성질을 만족하는 가장 작은 양의 실수 $ k$를 구하세요. $ ABCD$가 볼록사변형일 때, 점 $ A_1$, $ B_1$, $ C_1$, $ D_1$이 각각 변 $ AB$, $ BC$, $ CD$, $ DA$ 위에 놓여 있습니다. 삼각형 $ AA_1D_1$, $ BB_1A_1$, $ CC_1B_1$, $ DD_1C_1$의 넓이를 고려하여, 가장 작은 두 넓이의 합을 $ S$라고 하고, 사각형 $ A_1B_1C_1D_1$의 넓이를 $ S_1$이라고 합시다. 그러면 항상 $ kS_1 \geq S$가 성립합니다.",1,"



"
"평면에서 좌표가 100 이하의 양의 정수인 모든 점의 집합 $S$가 주어져 있다 (즉, $S$는 $100^{2}$ 개의 원소를 가진다). $\mathcal{L}$은 $\ell \in \mathcal{L}$이 $S$의 최소 두 점을 지나는 직선들의 집합이다. 서로 다른 두 직선이 모두 평행하도록 $\mathcal{L}$에서 선택된 모든 직선이 되도록 하는 가장 큰 정수 $N \geq 2$를 찾아라.",4950,"



"
"3차원 공간에서 $n$개의 점 $P_{1}, P_{2}, \cdots, P_{n}$이 존재할 수 있는 가장 큰 양의 정수 $n$을 구하시오. 이때 $n$개의 점 중 어떠한 세 점도 일직선상에 있지 않고, 임의의 $1\leq i < j < k \leq n$에 대해 $P_{i}P_{j}P_{k}$가 둔각 삼각형이 되지 않도록 해야 합니다.",8,"



"
" $S = \{(x,y) | x = 1, 2, \ldots, 1993, y = 1, 2, 3, 4\}$이다. $T \subset S$이며 $T$에 정사각형이 없을 때, $|T|$의 가능한 최대값을 구하시오. 단, $T$에서의 정사각형은 $S$의 점들을 꼭짓점으로 사용한다.",5183,"



"
"그래프 $G(V,E)$는 삼각형이 없는 그래프이지만, 그래프에 어떤 간선을 추가해도 삼각형이 만들어진다. $|V|=2019$, $|E|>2018$가 주어졌을 때, $|E|$의 최소값을 구하시오.",4033,"



"
"세 점이 한 직선 위에 놓이지 않도록 하면서 $n \ge 3$인 최소 양의 정수 $n$을 찾으시오. $n$개의 점 $A_1, A_2, \cdots, A_n$이 존재하며, 임의의 $1 \le i \le n$에 대해 $1 \le j \le n$ ($j \neq i$)인 $j$가 존재하여, 선분 $A_jA_{j+1}$가 선분 $A_iA_{i+1}$의 중점을 지나도록 하시오. 여기서 $A_{n+1}=A_1$로 한다.",6,"



"
"Lily는 $300 \times 300$ 크기의 격자가 있습니다. 그녀는 네 모서리 각각에서 $100 \times 100$ 크기의 정사각형을 제거하고, 남은 50000개의 정사각형을 검은색과 흰색으로 칠합니다. $2 \times 2$ 크기의 정사각형이 체커보드 패턴으로 칠해지지 않는다고 할 때, 변을 공유하는 정사각형 중 하나는 검은색이고 하나는 흰색인 순서 없는 쌍의 최대 개수를 구하세요.",49998,"



"
"양의 정수 $n$을 고정하자. 양의 정수 $a,b,c$가 모두 $3n^2+4n$ 이하일 때, 절댓값이 $2n$ 이하이고 모두 0이 아닌 정수 $x,y,z$가 존재하여 $ax+by+cz=0$을 만족함을 증명하시오.",0,"



"
평면에서 세 개의 비동렬 점과 선 $\ell$이 주어져 있다. 이 점들 중 두 점이 $\ell$과 평행한 선 위에 놓이지 않는다고 가정한다($\ell$ 자체도 포함된다). 주어진 점들을 중심으로 하고 각자의 선에 접하는 세 개의 원이 어떤 한 점에서 만나는 속성을 가지는 $\ell$에 수직인 선이 정확히 $n$개 존재한다. $n$의 가능한 모든 값을 찾아라.,1,"



"
"Rachelle은 양의 정수 \(a\)를 고르고, 그것을 자기 자신 옆에 써서 새로운 양의 정수 \(b\)를 만든다. 예를 들어 \(a=17\)이라면, \(b=1717\)이 된다. 놀랍게도, 그녀는 \(b\)가 \(a^{2}\)의 배수라는 것을 발견했다. 모든 가능한 \(\frac{b}{a^{2}}\) 값의 곱을 구하라.",77,"



"
"Ken은 전국에서 가장 훌륭한 각설탕 판매상입니다. 각설탕을 좋아하는 Trevor가 주문을 하러 오고 있습니다. Ken은 Trevor가 127개 이상의 각설탕을 살 수 없다는 것을 알고 있지만, 127개 이하의 각설탕은 얼마든지 주문할 수 있다는 것을 알고 있습니다. Ken은 Trevor의 어떤 주문이든 만족시킬 수 있도록 7개의 컵에 각설탕을 준비합니다. 각설탕이 가장 많이 들어 있는 컵에는 몇 개의 각설탕이 들어 있을까요?",64,"



"
"모든 실수 \(a\), \(b\)에 대해 \(a \star b=\sin a \cos b\)로 정의할 때, 실수 \(x\), \(y\)가 \(x \star y-y \star x=1\)을 만족한다면 \(x \star y+y \star x\)의 최댓값은 얼마인가?",1,"



"
 \(2011 \times 20122012 \times 201320132013 - 2013 \times 20112011 \times 201220122012\)을 계산하세요. ,0,"



"
"Frank와 Joe는 탁구를 하고 있습니다. 각 경기에서 Frank가 이길 확률은 $30 \%$이고, Joe가 이길 확률은 $70 \%$입니다. 한 매치에서는 누군가가 총 21게임을 이길 때까지 경기를 합니다. 한 매치당 플레이된 경기 수의 기대값은 얼마인가요?",30,"



"
합이 20이 되는 8개의 서로 다른 양의 홀수 정수 집합은 총 몇 개인가요?,11,"



"
"비버가 평면에서 $(0,0)$에서 $(4,4)$까지 걸어가는데, 각 단계에서 양의 $x$ 방향으로 1단위 또는 양의 $y$ 방향으로 1단위 걷습니다. 또한, 그는 결코 $y > x$인 지점으로 가지 않습니다. 비버가 걸을 수 있는 서로 다른 경로의 수는 몇 개입니까?",14,"



"
" $x$가 $x^{3}+x^{2}+x+1=0$를 만족할 때, $x^{4}+2 x^{3}+2 x^{2}+2 x+1$의 가능한 모든 값은 무엇인가? ",0,"



"
일반적인 볼록 7각형을 내부에서 교차하지 않는 4개의 대각선으로 5개의 삼각형으로 나누는 방법의 수를 구하시오.,42,"



"
"두 개의 동심원이 반지름 $r$과 $R$ ($R>r$)이다. 새로운 세 개의 원이 그려지는데, 이 세 원은 각각 큰 두 원에 접하고 다른 두 개의 새로운 원에도 접한다. $\frac{R}{r}$을 구하라.",3,"



"
"만약 $\left(a+\frac{1}{a}\right)^{2}=3$이라면, $\left(a+\frac{1}{a}\right)^{3}$을 $a$로 나타내시오.",0,"



"
" $x = 2i$, $i = \sqrt{-1}$일 때, $-x^{10} - x^{8} - x^{6} - x^{4} - x^{2} - 1$의 가장 큰 소인수를 구하시오. ",13,"



"
"60의 $\frac{1}{9}$이 5라면, 80의 $\frac{1}{20}$은 얼마인가요?",6,"user
$\frac{1}{4}$의 30는 7인데, 50의 $\frac{1}{5}$은 얼마인가요?"
 $x^{3}-x^{2}-x+2$의 실근 개수를 구하세요. ,1,"user
$\boxed{3}$"
"삼각형 $ABC$ 내부의 한 점에서 시작하여 각각의 변에 평행한 세 직선이 그려져 있습니다. 이 직선들은 삼각형의 변을 세 개의 영역으로 나눕니다. 각 $\angle A, \angle B, \angle C$에 대해 반대편에 있는 변의 길이를 각각 $a, b, c$라고 하고, 중간 영역에 해당하는 변의 길이를 각각 $a^{\prime}, b^{\prime}, c^{\prime}$라고 합니다. 그렇다면 $a^{\prime} / a + b^{\prime} / b + c^{\prime} / c$의 값을 구하세요.",1,"



"
 $2^{2001}$을 $2^{7}-1$로 나눌 때 나머지는 얼마인가? ,64,"



"
표면적이 $\pi$인 구에 내접한 정육면체의 겉넓이를 구하세요.,2,"



"
"평면에서 원들의 쌓기는 기저부, 즉 $x$축에 중심을 둔 단위 원 몇 개가 겹치거나 빈틈 없이 일렬로 놓여 있는 상태와 $x$축 위에 있는 원들은 아래의 두 원과 접해야 한다고 할 때 (기저부의 끝이 고정되고 중력이 아래에서 작용한다고 가정했을 때 아무것도 움직이지 않도록) 원기저부에 4개의 원이 있는 경우 평면에서 몇 개의 원 쌓기가 가능한가?",14,"



"
" $a$와 $b$가 각각 두 제곱수의 합으로 표현 가능한 양의 정수라면, $ab$도 두 제곱수의 합으로 표현 가능합니다. 정수 쌍 $(x, y)$로 $a = x^3 + y^3$, $b = x^3 + y^3$를 만족하지만, $c = ab$로서 $c = x^3 + y^3$의 해가 존재하지 않는 가장 작은 양의 정수 $c$를 찾으세요. ",4,"user
The value of $x^3 + y^3$ for the pair $(x, y)$ such that $a=x^3+y^3$ and $b=x^3+y^3$ are both perfect cubes is $c$ with no solutions. Find the smallest possible value of $c$ that satisfies the conditions."
"5개의 구별할 수 없는 빨간 구슬, 4개의 구별할 수 없는 파란 구슬, 2개의 구별할 수 없는 검은 구슬에서 4개의 구슬을 만들 수 있는 서로 다른 조합은 몇 가지인가요?",12,"



"
 $\sum_{n=1}^{2001} n^{3}$을 계산하세요. ,4012013006001,"user
 $\boxed{118501961}$"
"삼각형의 변의 길이가 888, 925, 그리고 $x>0$입니다. 삼각형을 외접하는 원의 면적을 최소화하는 $x$의 값을 구하세요.",259,"



"
" $a, b, c, d, e$가 서로 곱할 수 있는 객체라고 가정하고, 이 곱셈은 반드시 결합법칙을 만족하지는 않는다고 할 때, $abcde$의 곱을 해석하는 방법은 몇 가지가 있습니까? ",14,"



"
구간 $-\frac{\pi}{2}<\arctan x<\frac{\pi}{2}$에서 정의된 $\arctan x=x^{2}-1.6$의 해는 몇 개인가요?,2,"



"
어느 실험실의 식당은 매주 월요일 정오부터 오후 2시까지 점심시간 동안 운영됩니다. 두 명의 교수가 정오부터 2시까지 중에 15분 동안 점심을 먹습니다. 이들이 같은 월요일에 동시에 식당에 있을 확률은 얼마입니까?,15,"



"
"피보나치 수를 $F_{0}=0, F_{1}=1, F_{n}=F_{n-1}+F_{n-2}$ ($n \geq 2$)로 정의합니다. $0 \leq n \leq 100$인 $n$에 대해, $F_{n}$이 13의 배수인 경우는 몇 가지입니까?",15,"




"
Evaluate $\sum_{i=1}^{\infty} \frac{(i+1)(i+2)(i+3)}{(-2)^{i}}$의 값을 구하세요.,96,"



"
"Alex와 Bob은 30개의 성냥을 가지고 있습니다. Alex는 한 번에 1개부터 6개까지의 성냥을 집고, 그 다음으로 Bob이 1개부터 6개까지의 성냥을 집습니다. 이러한 방식으로 번갈아 가며 성냥을 집다보면, 마지막 성냥을 집는 사람이 이기게 됩니다. Alex가 처음에 몇 개의 성냥을 집어야 반드시 이길 수 있을까요?",2,"



"
"만약 $xy=5$이고 $x^{2}+y^{2}=21$이라면, $x^{4}+y^{4}$의 값을 구하시오.",391,"



"
" $x$가 실수일 때, $f(x)=0$ ($x<1$)이고 $f(x)=2x-2$ ($x \geq 1$)인 함수 $f$에 대해, 방정식 $f(f(f(f(x))))=x$의 해는 몇 개입니까? ",2,"user
$N$ is the number of solutions to the equation $f(f(f(f(x))))=x$ for $x<1$ where $f(x)=0$ and $f(x)=2x-2$ for $x \geq 1$."
반지름이 1인 원을 완전히 덮기 위해 필요한 한 변의 길이가 1인 정육각형의 최소 개수는 몇 개인가?,3,"



"
"피보나치 수열 $F_{1}, F_{2}, F_{3}, \ldots$는 $F_{1}=F_{2}=1$ 및 $F_{n+2}=F_{n+1}+F_{n}$으로 정의됩니다. 모든 $n>0$에 대해 $F_{n}=F_{n+t}$가 되는 가장 작은 양의 정수 $t$를 찾으세요.",60,"



"
100!를 101로 나눌 때 나머지는 얼마입니까?,100,"



"
"집합 $\{T, U, R, N, I, P\}$에서 다섯 개의 글자로 구성된 모든 수열(중복 허용)을 사전순으로 배열합니다. 두 수열이 서로 ""아나그램""이라고 불리려면 한 수열의 글자를 재배열하여 다른 수열을 얻을 수 있어야 합니다. 사전에서 정확히 100개의 다른 수열이 그들 사이에 있는 아나그램 쌍은 몇 개입니까?",0,"



"
선생님이 221개의 사과를 403명의 학생에게 고르게 나눠주려면 최소 몇 조각으로 사과를 잘라야 할까요? (전체 자르지 않은 사과는 한 조각으로 간주합니다.),611,"



"
" 우리는 삼각형 $ABC$가 주어졌으며, $AB=9, AC=10$, $BC=12$입니다. 그리고 $D$는 $BC$ 위의 한 점입니다. $B$와 $C$는 각각 $AD$에 대해 $B^{\prime}$와 $C^{\prime}$로 반사됩니다. 선 $BC^{\prime}$와 $B^{\prime}C$가 결코 만나지 않는다고 가정합니다 (즉, 서로 평행하고 구별됩니다). $BD$의 값을 구하세요. ",6,"user
$\boxed{41}$"
"Jeffrey는 1과 $100000000=10^{8}$ 을 칠판에 쓴다. 매 분마다, 만약 $x, y$가 칠판에 있으면, Jeffrey는 그 수를 각각 $\frac{x+y}{2}$와 $2\left(\frac{1}{x}+\frac{1}{y}\right)^{-1}$로 바꾼다. 2017분 후에 두 숫자는 $a$와 $b$가 된다. $\min(a, b)$를 가장 가까운 정수로 구하시오.",10000,"



"
" $x^{2}+2y^{2}<25$ 를 만족하는 정수 $(x, y)$ 쌍의 개수를 구하시오. ",55,"



"
" 실수 수열 $a_{1}, a_{2}, a_{3}, \ldots$는 점화식 $a_{n+1}=\frac{a_{n}^{2}-a_{n-1}+2 a_{n}}{a_{n-1}+1}$을 만족합니다. $a_{1}=1$이고 $a_{9}=7$일 때, $a_{5}$를 구하세요. ",3,"user
 $\boxed{1}$"
"양의 정수의 순서쌍 $(a, b, c)$의 개수를 구하시오, 단 $6a+10b+15c=3000$.",4851,"



"
" \(2011 \times 2011\) 크기의 체커판에 3000개의 체커를 임의로 배치할 때, 각 칸에는 최대 하나의 체커만 놓을 수 있습니다. 모든 체커가 적어도 하나의 선택된 행이나 열에 포함되도록 하는 \(k\)개의 행과 \(k\)개의 열이 존재하게 하는 가장 작은 \(k\)를 구하시오. ",1006,"



"
 100으로 나누어 떨어지는 $1^{2}+2^{2}+3^{2}+4^{2}+\cdots+n^{2}$를 만족하는 가장 작은 양의 정수 $n$을 찾으시오.,24,"



"
"Karen는 7개의 봉투와 HMMT 코치들에게 보내는 축하 편지 7통이 있습니다. 각 봉투에 편지를 무작위로 넣을 때, 가능한 모든 배치가 동등한 확률을 가질 때, 정확히 6통의 편지가 올바른 봉투에 들어 있는 확률은 얼마입니까?",0,"



"
무한 급수 $\frac{1}{3^{2}-1^{2}}\left(\frac{1}{1^{2}}-\frac{1}{3^{2}}\right)+\frac{1}{5^{2}-3^{2}}\left(\frac{1}{3^{2}}-\frac{1}{5^{2}}\right)+\frac{1}{7^{2}-5^{2}}\left(\frac{1}{5^{2}}-\frac{1}{7^{2}}\right)+$의 합을 구하시오.,1,"



"
"한 주에 10개의 도시가 있고, 일부 도시 쌍은 도로로 연결되어 있습니다. 도로는 총 40개가 있습니다. 한 도시는 다른 모든 도시에 직접 연결되어 있을 때 ""허브""라고 불립니다. 허브의 최대 가능한 수는 얼마입니까?",6,"



"
"비음의 정수 $(a, b, c)$의 순서쌍 중에서 $(ab+1)(bc+1)(ca+1)=84$를 만족하는 쌍의 개수를 구하시오.",12,"




"
